restaurant_id,name,resto_TA_url,nb_reviews,min_price,max_price,keywords,address,phone_number,website,menu,ranking,rating,score,neighborhood,cuisine,food_specificity,place_type,distance_to_bokan
196,Wassouf Lounge,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d6619139-Reviews-Wassouf_Lounge-London_England.html,222,1,1,"['Bakeries', 'Lebanese', 'Mediterranean']","4-5 North End Parade West Kensington, London W14 0SJ England",+44 20 7348 3697,Website not scraped,Menu not scraped,"#4 of 1,442 Coffee & Tea in London",5.0,0.998,London,Lebanese,,,12.845
194,Virundhu,https://www.tripadvisor.co.uk/Restaurant_Review-g7380842-d12507013-Reviews-Virundhu-Pinner_Greater_London_England.html,348,2,3,"['Asian', 'Indian', 'Vegan']","113 Field End Road, Eastcote Eastcote, Pinner HA5 1QG England",+44 20 8866 7500,Website not scraped,Menu not scraped,Ranking not found,4.5,,,Indian,Vegan,,
197,Michael Nadra Brasserie Chiswick,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d734325-Reviews-Michael_Nadra_Brasserie_Chiswick-London_England.html,391,4,4,"['French', 'International', 'Mediterranean']","6/8 Elliott Road Chiswick, London W4 1PE England",+44 20 8742 0766,Website not scraped,Menu not scraped,Ranking not found,4.5,,,French,,,16.121
195,The Britannia,https://www.tripadvisor.co.uk/Restaurant_Review-g191301-d2454402-Reviews-The_Britannia-Richmond_upon_Thames_Greater_London_England.html,329,2,3,"['Bar', 'British', 'Pub']","5 Brewers Lane, Richmond TW9 1HH England",+44 20 8940 9786,Website not scraped,Menu not scraped,Ranking not found,4.5,,,British,,Bar,20.016
193,Vivre,https://www.tripadvisor.co.uk/Restaurant_Review-g528813-d2266531-Reviews-Vivre-Hounslow_Greater_London_England.html,709,2,3,"['European', 'Vegan', 'Vegan']","Terminal 5 Wentworth Drive Sofitel London Heathrow, Hounslow TW6 2GD England bis",+44 20 8757 5027,Website not scraped,Menu not scraped,Ranking not found,4.5,,,European,Vegan,,
192,Core by Clare Smyth,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12801049-Reviews-Core_by_Clare_Smyth-London_England.html,819,4,4,"['French', 'European', 'British']","92 Kensington Park Road Notting Hill, London W11 2PN England",+44 20 3937 5086,Website not scraped,Menu not scraped,"#21 of 16,986 Restaurants in London",5.0,1.0,London,French,,,12.505
290,The Woodman,https://www.tripadvisor.co.uk/Restaurant_Review-g1869831-d10448834-Reviews-The_Woodman-Ruislip_Greater_London_England.html,74,2,3,"['Bar', 'British', 'Pub']","The Woodman Breakspear Road, Ruislip HA4 7SE England",+44 1895 635763,Website not scraped,Menu not scraped,#5 of 80 Restaurants in Ruislip,5.0,0.95,Ruislip,British,,Bar,
291,Sowa Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d9711469-Reviews-Sowa_Restaurant-London_England.html,294,2,3,"['European', 'European', 'European']","33 High Street Ealing Broadway, London W5 5DB England",+44 20 8567 7707,Website not scraped,Menu not scraped,Ranking not found,4.5,,,European,,,
292,Afternoon Tea at Great Fosters,https://www.tripadvisor.co.uk/Restaurant_Review-g190796-d4312743-Reviews-Afternoon_Tea_at_Great_Fosters-Egham_Surrey_England.html,765,4,4,"['British', 'Vegan', 'Vegan']","Stroude Road, Egham TW20 9UR England",+44 1784 433822,Website not scraped,Menu not scraped,Ranking not found,4.5,,,British,Vegan,,37.245
293,Acquolina In Bocca,https://www.tripadvisor.co.uk/Restaurant_Review-g190796-d12942165-Reviews-Acquolina_In_Bocca-Egham_Surrey_England.html,148,2,3,"['Italian', 'Italian', 'Mediterranean']","72 High Street, Egham TW20 9EY England",+44 1784 542038,Website not scraped,Menu not scraped,#7 of 33 Restaurants in Egham,4.5,0.818,Egham,Italian,,,36.935
294,Gezi Park,https://www.tripadvisor.co.uk/Restaurant_Review-g11834625-d6775128-Reviews-Gezi_Park-Redbridge_Greater_London_England.html,308,2,3,"['Mediterranean', 'European', 'Turkish']","27 High Street Wanstead, E11 2AA England",+44 20 8530 5499,Website not scraped,Menu not scraped,#2 of 8 Restaurants in Redbridge,4.5,0.875,Redbridge,Turkish,,,9.192
300,Harana,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2652274-Reviews-Harana-London_England.html,157,1,1,"['Mediterranean', 'Barbecue', 'Turkish']","118 Uxbridge Road, London W12 8AA England",+44 20 8749 1052,Website not scraped,Menu not scraped,"#808 of 16,982 Restaurants in London",4.5,1.0,London,Turkish,Barbecue,,13.757
295,The Wharf,https://www.tripadvisor.co.uk/Restaurant_Review-g528818-d2515454-Reviews-The_Wharf-Teddington_Richmond_upon_Thames_Greater_London_England.html,838,2,3,"['European', 'British', 'Contemporary']","22 Manor Road, Teddington, Richmond TW11 8BG England",+44 20 8977 6333,Website not scraped,Menu not scraped,#6 of 51 Restaurants in Teddington,4.5,0.902,Teddington,British,Contemporary,,22.364
301,Pizzería portofino,https://www.tripadvisor.co.uk/Restaurant_Review-g191301-d7265509-Reviews-Pizzeria_portofino-Richmond_upon_Thames_Greater_London_England.html,166,1,1,"['Italian', 'Italian', 'Cafe']","10 The Square Richmond, Richmond TW9 1DZ England",+44 20 8940 0875,Website not scraped,Menu not scraped,#16 of 116 Restaurants in Richmond,4.5,1.0,Richmond,Italian,,Cafe,19.857
305,City Barge,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d718520-Reviews-City_Barge-London_England.html,586,2,3,"['Bar', 'British', 'Pub']","27 Strand on the Green, London W4 3PH England",+44 20 8994 2148,Website not scraped,Menu not scraped,Ranking not found,4.5,,,British,,Bar,18.297
303,Swan & Bottle,https://www.tripadvisor.co.uk/Restaurant_Review-g1646049-d2252912-Reviews-Swan_Bottle-Uxbridge_Greater_London_England.html,813,2,3,"['Pub', 'Bar', 'British']","98 Oxford Road, Uxbridge UB8 1LZ England",+44 1895 234047,Website not scraped,Menu not scraped,#4 of 101 Restaurants in Uxbridge,4.0,0.97,Uxbridge,British,,Pub,32.33
304,Royal Stag,https://www.tripadvisor.co.uk/Restaurant_Review-g1760757-d2711006-Reviews-Royal_Stag-Datchet_Windsor_and_Maidenhead_Berkshire_England.html,315,2,3,"['Bar', 'British', 'Pub']","The Green, Datchet SL3 9JH England",+44 1753 584231,Website not scraped,Menu not scraped,Ranking not found,4.0,,,British,,Bar,38.55
302,The Ledbury,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d720761-Reviews-The_Ledbury-London_England.html,2983,4,4,"['European', 'British', 'Vegan']","127 Ledbury Road, London W11 2AQ England",+44 20 7792 9090,Website not scraped,Menu not scraped,"#67 of 16,982 Restaurants in London",4.5,1.0,London,British,Vegan,,12.349
298,Bill's Richmond,https://www.tripadvisor.co.uk/Restaurant_Review-g191301-d3544222-Reviews-Bill_s_Richmond-Richmond_upon_Thames_Greater_London_England.html,849,2,3,"['British', 'Vegan', 'Vegan']","1/3 Hill Rise, Richmond TW10 6UQ England",020 4512 6649,Website not scraped,Menu not scraped,Ranking not found,4.0,,,British,Vegan,,20.127
296,Thymari,https://www.tripadvisor.co.uk/Restaurant_Review-g1480935-d5010551-Reviews-Thymari-Barnet_Greater_London_England.html,219,2,3,"['Mediterranean', 'European', 'Vegan']","18 Crescent West Hadley Wood, Barnet EN4 0EJ England",+44 20 8275 0268,Website not scraped,Menu not scraped,#4 of 107 Restaurants in Barnet,4.5,0.972,Barnet,European,Vegan,,
297,Red Peppers,https://www.tripadvisor.co.uk/Restaurant_Review-g671162-d2241460-Reviews-Red_Peppers-Esher_Surrey_England.html,696,2,3,"['Mediterranean', 'Vegan', 'Vegan']","45 High Street, Esher KT10 9RL England",+44 1372 467241,Website not scraped,Menu not scraped,#1 of 27 Restaurants in Esher,4.5,1.0,Esher,,Vegan,,28.052
299,Steak on the Green,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d14046947-Reviews-Steak_on_the_Green-London_England.html,204,2,3,"['Steakhouse', 'British', 'Barbecue']","31 Haven Green Ealing, London W5 2NX England",+44 20 8991 1350,Website not scraped,Menu not scraped,Ranking not found,4.5,,,British,Barbecue,Steakhouse,19.353
335,Brouge Gastropub,https://www.tripadvisor.co.uk/Restaurant_Review-g528819-d1381538-Reviews-Brouge_Gastropub-Twickenham_Greater_London_England.html,476,2,3,"['European', 'Bar', 'European']","241 Hampton Road, Twickenham TW2 5NG England",+44 20 8977 2698,Website not scraped,Menu not scraped,Ranking not found,4.0,,,European,,Bar,23.779
334,Osteria Pulcinella,https://www.tripadvisor.co.uk/Restaurant_Review-g528819-d1008573-Reviews-Osteria_Pulcinella-Twickenham_Greater_London_England.html,521,2,3,"['Italian', 'Italian', 'Italian']","36 Church Street, Twickenham TW1 3NR England",+44 20 8892 5854,Website not scraped,Menu not scraped,#12 of 138 Restaurants in Twickenham,4.0,1.0,Twickenham,Italian,,,21.874
336,Cafe Capriccio,https://www.tripadvisor.co.uk/Restaurant_Review-g680220-d2537813-Reviews-Cafe_Capriccio-Sunbury_Surrey_England.html,209,2,3,"['Italian', 'Italian', 'Mediterranean']","97 Green Street, Sunbury TW16 6RD England",+44 1932 761000,Website not scraped,Menu not scraped,#2 of 19 Restaurants in Sunbury,4.5,0.947,Sunbury,Italian,,,29.071
365,Harpers,https://www.tripadvisor.co.uk/Restaurant_Review-g7938493-d7010676-Reviews-Harpers-West_Wickham_Greater_London_England.html,403,2,3,"['British', 'Barbecue', 'Vegan']","103 High Street, West Wickham BR4 0LT England",+44 20 8777 7332,Website not scraped,Menu not scraped,#1 of 21 Restaurants in West Wickham,4.5,1.0,Wickham,British,Barbecue,,13.857
394,Nam Thai Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g1637597-d3785437-Reviews-Nam_Thai_Restaurant-Bromley_Greater_London_England.html,327,2,3,"['Asian', 'Thai', 'Vegan']","38A East Street, Bromley BR1 1QU England",+44 20 8464 8337,Website not scraped,Menu not scraped,#7 of 176 Restaurants in Bromley,4.5,0.966,Bromley,Thai,Vegan,,10.941
393,A Cena,https://www.tripadvisor.co.uk/Restaurant_Review-g528819-d730387-Reviews-A_Cena-Twickenham_Greater_London_England.html,356,2,3,"['Italian', 'European', 'Vegan']","418 Richmond Road, Twickenham TW1 2EB England",+44 20 8288 0108,Website not scraped,Menu not scraped,#15 of 138 Restaurants in Twickenham,4.5,1.0,Twickenham,Italian,Vegan,,20.392
391,The Store Croydon,https://www.tripadvisor.co.uk/Restaurant_Review-g504167-d15351616-Reviews-The_Store_Croydon-Croydon_Greater_London_England.html,199,2,3,"['Bar', 'British', 'Vegan']","73 South End, Croydon CR0 1BF England",+44 20 8680 0099,Website not scraped,Menu not scraped,Ranking not found,4.5,,,British,Vegan,Bar,15.999
392,Patri Hammersmith,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12451505-Reviews-Patri_Hammersmith-London_England.html,223,2,3,"['Indian', 'Asian', 'Street Food']","103 Hammersmith Grove, London W6 0NQ England",+44 20 8741 1088,Website not scraped,Menu not scraped,"#1,217 of 16,982 Restaurants in London",4.5,1.0,London,Indian,,,14.124
390,Portobello Garden Caffe,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d6802812-Reviews-Portobello_Garden_Caffe-London_England.html,446,2,3,"['Italian', 'Mediterranean', 'Italian']","Notting Hill 269B Portobello Road, London W11 1LR England",+44 20 7792 8419,Website not scraped,Menu not scraped,"#361 of 16,982 Restaurants in London",4.5,1.0,London,Italian,,,12.509
389,"Kanishkaa, Wembley",https://www.tripadvisor.co.uk/Restaurant_Review-g528820-d17192012-Reviews-Kanishkaa_Wembley-Wembley_Greater_London_England.html,100,2,3,"['Indian', 'Asian', 'Barbecue']","305 Harrow Road, Wembley HA9 6BD England",+44 20 8902 4039,Website not scraped,Menu not scraped,#5 of 155 Restaurants in Wembley,5.0,0.974,Wembley,Indian,Barbecue,,19.003
387,Pizzeria Rustica,https://www.tripadvisor.co.uk/Restaurant_Review-g191301-d779793-Reviews-Pizzeria_Rustica-Richmond_upon_Thames_Greater_London_England.html,390,2,3,"['Italian', 'Italian', 'Mediterranean']","32 The Quadrant, Richmond TW9 1DN England",+44 20 8332 6262,Website not scraped,Menu not scraped,#17 of 116 Restaurants in Richmond,4.0,1.0,Richmond,Italian,,,19.806
388,Osteria Napoletana,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d17383940-Reviews-Osteria_Napoletana-London_England.html,139,2,3,"['Italian', 'Seafood', 'Mediterranean']","186 Kensington Park Road, London W11 2ES England",+44 20 7221 0154,Website not scraped,Menu not scraped,"#332 of 16,982 Restaurants in London",5.0,1.0,London,Italian,Seafood,,12.709
384,Honest Burgers,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d10816816-Reviews-Honest_Burgers-London_England.html,198,2,3,"['American', 'Bar', 'British']","24 Fulham Palace Road Hammersmith, London W6 9PH England",+44 20 3019 7172,Website not scraped,Menu not scraped,"#1,165 of 16,982 Restaurants in London",4.5,1.0,London,American,,Bar,13.937
386,Roxie Steak - Fulham,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3337211-Reviews-Roxie_Steak_Fulham-London_England.html,453,2,3,"['Steakhouse', 'Barbecue', 'Gluten Free Options']","803 Fulham Road Fulham, London SW6 5HE England",+44 20 7371 5785,Website not scraped,Menu not scraped,"#284 of 16,982 Restaurants in London",4.5,1.0,London,,Barbecue,Steakhouse,12.947
383,Anjanaas,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2699789-Reviews-Anjanaas-London_England.html,523,2,3,"['Indian', 'Asian', 'Vegan']","57-59 Willesden Lane Kilburn, London NW6 7RL England",+44 20 7624 1713,Website not scraped,Menu not scraped,"#68 of 16,982 Restaurants in London",4.5,1.0,London,Indian,Vegan,,
385,The Melody Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d7009195-Reviews-The_Melody_Restaurant-London_England.html,334,2,3,"['European', 'British', 'Vegan']","153 Hammersmith Road, London W14 0QL England",+44 20 8846 9119,Website not scraped,Menu not scraped,"#733 of 16,982 Restaurants in London",4.5,1.0,London,British,Vegan,,13.274
382,Gurkha Royale Restaurant & Bar,https://www.tripadvisor.co.uk/Restaurant_Review-g186419-d15229719-Reviews-Gurkha_Royale_Restaurant_Bar-Windsor_Windsor_and_Maidenhead_Berkshire_England.html,198,2,3,"['Indian', 'Asian', 'Indian']","85 Clewer Hill Road, Windsor SL4 4DE England",+44 1753 865059,Website not scraped,Menu not scraped,#3 of 131 Restaurants in Windsor,5.0,0.985,Windsor,Indian,,,42.631
380,Annie's Restaurant- Chiswick,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d940496-Reviews-Annie_s_Restaurant_Chiswick-London_England.html,478,2,3,"['European', 'British', 'Vegan']","162 Thames Road, London W4 3QS England",+44 20 8994 9080,Website not scraped,Menu not scraped,Ranking not found,4.0,,,British,Vegan,,17.73
381,Nonna Rosa,https://www.tripadvisor.co.uk/Restaurant_Review-g1646049-d1777139-Reviews-Nonna_Rosa-Uxbridge_Greater_London_England.html,688,2,3,"['Italian', 'Italian', 'Mediterranean']","119 High Street UB8 1JT, Uxbridge UB8 1JT England",+44 1895 233570,Website not scraped,Menu not scraped,#5 of 101 Restaurants in Uxbridge,4.0,0.96,Uxbridge,Italian,,,
379,Fresh,https://www.tripadvisor.co.uk/Restaurant_Review-g186419-d10700435-Reviews-Fresh-Windsor_Windsor_and_Maidenhead_Berkshire_England.html,83,1,1,"['Cafe', 'British', 'Vegan']","4 William Street, Windsor SL4 1BA England",+44 1753 267993,Website not scraped,Menu not scraped,#23 of 131 Restaurants in Windsor,5.0,0.992,Windsor,British,Vegan,Cafe,40.708
377,BrewDog Shepherd's Bush,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d5929722-Reviews-BrewDog_Shepherd_s_Bush-London_England.html,271,2,3,"['American', 'Bar', 'British']","15-19 Goldhawk Road, London W12 8QQ England",+44 20 8749 8094,Website not scraped,Menu not scraped,"#1,188 of 16,982 Restaurants in London",4.0,1.0,London,American,,Bar,13.884
378,The Prince of Wales,https://www.tripadvisor.co.uk/Restaurant_Review-g504169-d2628247-Reviews-The_Prince_of_Wales-East_Molesey_Molesey_Surrey_England.html,458,2,3,"['Bar', 'British', 'Pub']","23 Bridge Road, East Molesey KT8 9EU England",+44 20 8979 5561,Website not scraped,Menu not scraped,Ranking not found,4.0,,,British,,Bar,25.108
374,Chai Naasto,https://www.tripadvisor.co.uk/Restaurant_Review-g2549055-d10153966-Reviews-Chai_Naasto-Beckenham_Greater_London_England.html,481,2,3,"['Indian', 'Asian', 'Street Food']","2-4 Fairfield Road, Beckenham BR3 3LD England",+44 20 3750 0888,Website not scraped,Menu not scraped,#10 of 88 Restaurants in Beckenham,4.0,1.0,Beckenham,Indian,,,10.476
376,Chapati Club,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12321968-Reviews-Chapati_Club-London_England.html,123,2,3,"['Indian', 'Asian', 'Vegan']","117 The Vale, London W3 7RQ England",+44 20 8740 4604,Website not scraped,Menu not scraped,"#1,249 of 16,982 Restaurants in London",4.5,1.0,London,Indian,Vegan,,7.249
375,Paradise by Way of Kensal Green,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d733575-Reviews-Paradise_by_Way_of_Kensal_Green-London_England.html,676,2,3,"['Bar', 'European', 'British']","19 Kilburn Lane, London W10 4AE England",+44 20 8969 0098,Website not scraped,Menu not scraped,"#525 of 16,982 Restaurants in London",4.5,1.0,London,British,,Bar,13.699
372,The Corner Ale & Cider House,https://www.tripadvisor.co.uk/Restaurant_Review-g186419-d3544877-Reviews-The_Corner_Ale_Cider_House-Windsor_Windsor_and_Maidenhead_Berkshire_England.html,285,2,3,"['British', 'Pub', 'Vegan']","22 Sheet Street, Windsor SL4 1BG England",+44 1753 862031,Website not scraped,Menu not scraped,Ranking not found,4.5,,,British,Vegan,Pub,40.414
373,Ora Brasserie,https://www.tripadvisor.co.uk/Restaurant_Review-g1869831-d12425027-Reviews-Ora_Brasserie-Ruislip_Greater_London_England.html,180,2,3,"['Mediterranean', 'European', 'Vegan']","117-119 Victoria Road, Ruislip HA4 9BN England",+44 1895 675555,Website not scraped,Menu not scraped,#7 of 80 Restaurants in Ruislip,4.5,0.925,Ruislip,European,Vegan,,27.901
371,Spice Village,https://www.tripadvisor.co.uk/Restaurant_Review-g1646066-d2015050-Reviews-Spice_Village-Southall_Ealing_Greater_London_England.html,640,2,3,"['Indian', 'Asian', 'Indian']","185-189 The Broadway, Southall, Ealing UB1 1LX England",+44 20 8574 4475,Website not scraped,Menu not scraped,#2 of 76 Restaurants in Southall,4.0,0.987,Southall,Indian,,,24.818
370,The Bull's Head,https://www.tripadvisor.co.uk/Restaurant_Review-g1637599-d2325676-Reviews-The_Bull_s_Head-Chislehurst_Greater_London_England.html,653,2,3,"['Bar', 'British', 'Pub']","Royal Parade, Chislehurst BR7 6NR England",+44 20 8467 1727,Website not scraped,Menu not scraped,#4 of 35 Restaurants in Chislehurst,4.0,0.914,Chislehurst,British,,Bar,12.112
369,Toro Gordo,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d6892254-Reviews-Toro_Gordo-London_England.html,341,2,3,"['Mediterranean', 'European', 'Spanish']","121 King Street, London W6 9JG England",+44 20 8834 7434,Website not scraped,Menu not scraped,"#1,266 of 16,982 Restaurants in London",4.0,1.0,London,Spanish,,,14.298
368,Villa Rosa,https://www.tripadvisor.co.uk/Restaurant_Review-g190796-d1316547-Reviews-Villa_Rosa-Egham_Surrey_England.html,334,2,3,"['Italian', 'Italian', 'Mediterranean']","High Street, Egham TW20 9HN England",+44 1784 479090,Website not scraped,Menu not scraped,#10 of 33 Restaurants in Egham,4.5,1.0,Egham,Italian,,,37.275
367,Divine Restaurant South Woodford,https://www.tripadvisor.co.uk/Restaurant_Review-g1635502-d6672183-Reviews-Divine_Restaurant_South_Woodford-Woodford_Redbridge_Greater_London_England.html,349,2,3,"['Vegan', 'Halal', 'Gluten Free Options']","80 George Lane South Woodford, Woodford E18 1JJ England",+44 20 8989 9595,Website not scraped,Menu not scraped,#5 of 58 Restaurants in Woodford,4.5,0.931,Woodford,,Vegan,,10.846
366,The Cross Keys,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3849622-Reviews-The_Cross_Keys-London_England.html,175,2,3,"['Bar', 'British', 'Pub']","57 Black Lion Lane, London W6 9BG England",+44 20 8748 3541,Website not scraped,Menu not scraped,"#1,246 of 16,982 Restaurants in London",4.5,1.0,London,British,,Bar,15.203
364,Revolution Putney,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d13313894-Reviews-Revolution_Putney-London_England.html,318,2,3,"['Bar', 'British', 'Pub']","202 Upper Richmond Road, London SW15 6TD England",+44 20 3957 7129,Website not scraped,Menu not scraped,"#342 of 16,982 Restaurants in London",4.5,1.0,London,British,,Bar,14.151
363,Bellillo,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d8118034-Reviews-Bellillo-London_England.html,175,2,3,"['Italian', 'Italian', 'Mediterranean']","255 Munster Road, London SW6 6BW England",+44 20 7381 1411,Website not scraped,Menu not scraped,"#494 of 16,982 Restaurants in London",4.5,1.0,London,Italian,,,13.326
362,El Molino,https://www.tripadvisor.co.uk/Restaurant_Review-g2549055-d2662888-Reviews-El_Molino-Beckenham_Greater_London_England.html,203,2,3,"['Mediterranean', 'European', 'Spanish']","251 Beckenham Road, Beckenham BR3 4RP England",+44 20 8659 2622,Website not scraped,Menu not scraped,#9 of 88 Restaurants in Beckenham,4.5,0.909,Beckenham,Spanish,,,10.261
361,Saathi,https://www.tripadvisor.co.uk/Restaurant_Review-g580413-d3294072-Reviews-Saathi-Enfield_Greater_London_England.html,414,2,3,"['Indian', 'Asian', 'Indian']","142 Chase Side, Enfield EN2 0QX England",+44 20 8367 2733,Website not scraped,Menu not scraped,#2 of 134 Restaurants in Enfield,4.5,0.993,Enfield,Indian,,,18.341
359,A Mano Coffee Bar and Kitchen,https://www.tripadvisor.co.uk/Restaurant_Review-g1934185-d15183514-Reviews-A_Mano_Coffee_Bar_and_Kitchen-Orpington_Bromley_Greater_London_England.html,146,2,3,"['Italian', 'Italian', 'European']","286-290 High Street, Orpington, Bromley BR6 0ND England",+44 1689 387997,Website not scraped,Menu not scraped,#9 of 117 Restaurants in Orpington,4.5,0.932,Orpington,Italian,,,16.385
360,Yum Sa,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d13006784-Reviews-Yum_Sa-London_England.html,358,2,3,"['Fusion', 'Vegan', 'Vegan']","Apartment 88 121 Upper Richmond Road Unit 1, 3 Plaza Gardens, London SW15 2DT England",+44 20 3371 9111,Website not scraped,Menu not scraped,"#200 of 16,982 Restaurants in London",4.5,1.0,London,,Fusion,,
358,The Jobber's Rest,https://www.tripadvisor.co.uk/Restaurant_Review-g1635501-d4134278-Reviews-The_Jobber_s_Rest-Upminster_Greater_London_England.html,530,2,3,"['British', 'Pub', 'Pub']","St. Marys Lane, Upminster RM14 3LT England",+44 1708 251540,Website not scraped,Menu not scraped,#3 of 55 Restaurants in Upminster,4.0,0.964,Upminster,British,,Pub,19.798
356,Scala Bar & Grill,https://www.tripadvisor.co.uk/Restaurant_Review-g1934185-d12933819-Reviews-Scala_Bar_Grill-Orpington_Bromley_Greater_London_England.html,186,2,3,"['Mediterranean', 'European', 'Vegan']","132 High Street, Orpington, Bromley BR6 0JS England",+44 1689 871111,Website not scraped,Menu not scraped,#10 of 117 Restaurants in Orpington,4.5,1.0,Orpington,European,Vegan,,16.155
355,Thai Pie,https://www.tripadvisor.co.uk/Restaurant_Review-g11963623-d14069902-Reviews-Thai_Pie-Stratford_City_Greater_London_England.html,136,2,3,"['Thai', 'Barbecue', 'Vegan']","200 The Grove ., Stratford City E15 1NS England",+44 20 8555 2272,Website not scraped,Menu not scraped,Ranking not found,4.5,,,Thai,Barbecue,,5.271
357,Branded,https://www.tripadvisor.co.uk/Restaurant_Review-g2549055-d3205895-Reviews-Branded-Beckenham_Greater_London_England.html,381,2,3,"['Steakhouse', 'British', 'Vegan']","51 High Street, Beckenham BR3 1AW England",+44 20 8658 5757,Website not scraped,Menu not scraped,#8 of 88 Restaurants in Beckenham,4.5,0.92,Beckenham,British,Vegan,Steakhouse,10.347
354,Al Forno Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g504175-d1905221-Reviews-Al_Forno_Restaurant-Kingston_upon_Thames_Greater_London_England.html,766,2,3,"['Italian', 'Italian', 'Mediterranean']","1 Townsend Parade High Street, Kingston upon Thames SW20 9AZ England",+44 20 8439 7555,Website not scraped,Menu not scraped,#13 of 168 Restaurants in Kingston upon Thames,4.0,1.0,Thames,Italian,,,
353,Casereccio,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d6930101-Reviews-Casereccio-London_England.html,227,2,3,"['Italian', 'Italian', 'Mediterranean']","Gunnersbury Lane, London W3 8HR England",+44 20 8993 3966,Website not scraped,Menu not scraped,Ranking not found,4.5,,,Italian,,,17.803
351,The Express Tavern,https://www.tripadvisor.co.uk/Restaurant_Review-g7377416-d7133258-Reviews-The_Express_Tavern-Brentford_Ealing_Greater_London_England.html,297,2,3,"['Bar', 'British', 'Pub']","56 Kew Bridge Road, Brentford, Ealing TW8 0EW England",+44 20 8560 8484,Website not scraped,Menu not scraped,#5 of 48 Restaurants in Brentford,4.5,0.917,Brentford,British,,Bar,
352,The Gojk,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d13457082-Reviews-The_Gojk-London_England.html,120,2,3,"['International', 'Fusion', 'Vegan']","275 Old Brompton Road Earls Court, London SW5 9JA England",+44 20 7835 2167,Website not scraped,Menu not scraped,"#24 of 16,982 Restaurants in London",5.0,1.0,London,International,Fusion,,11.764
350,The Meeting Bar & Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g580413-d4786855-Reviews-The_Meeting_Bar_Restaurant-Enfield_Greater_London_England.html,496,2,3,"['Asian', 'Thai', 'Vegan']","253 Southbury Road, Enfield EN1 1RG England",+44 20 8363 6856,Website not scraped,Menu not scraped,#3 of 134 Restaurants in Enfield,4.0,0.985,Enfield,Thai,Vegan,,16.745
347,Quattordici,https://www.tripadvisor.co.uk/Restaurant_Review-g1637599-d16668859-Reviews-Quattordici-Chislehurst_Greater_London_England.html,147,2,3,"['Italian', 'Mediterranean', 'Vegan']","14 Royal Parade, Chislehurst BR7 6NR England",+44 20 8295 3333,Website not scraped,Menu not scraped,#3 of 35 Restaurants in Chislehurst,4.5,0.943,Chislehurst,Italian,Vegan,,12.112
348,Ma Cuisine,https://www.tripadvisor.co.uk/Restaurant_Review-g1466790-d2064713-Reviews-Ma_Cuisine-Kew_Richmond_upon_Thames_Greater_London_England.html,558,2,3,"['French', 'European', 'Vegan']","7 Station Approach 8 Station Approach, Kew, Richmond TW9 3QB England",+44 20 8332 1923,Website not scraped,Menu not scraped,Ranking not found,4.5,,,French,Vegan,,
349,The Estate Grill & Terrace,https://www.tripadvisor.co.uk/Restaurant_Review-g190796-d752332-Reviews-The_Estate_Grill_Terrace-Egham_Surrey_England.html,742,4,4,"['European', 'British', 'Vegan']","Stroude Road Great Fosters, Egham TW20 9UR England",+44 1784 433822,Website not scraped,Menu not scraped,Ranking not found,4.5,,,British,Vegan,,
345,The Eel Pie Pub,https://www.tripadvisor.co.uk/Restaurant_Review-g528819-d6664462-Reviews-The_Eel_Pie_Pub-Twickenham_Greater_London_England.html,175,2,3,"['Pub', 'Bar', 'British']","9-11 Church Street, Twickenham TW1 3NJ England",+44 20 8891 1717,Website not scraped,Menu not scraped,Ranking not found,4.5,,,British,,Pub,21.846
